conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,text_clean,label_model,model_conf,label_lexicon,final_label,status
1909980908226294175,Wed Apr 09 14:45:08 +0000 2025,2,Rasa takut kesepian bikin orang bertahan di hubungan yang menyusahkan. Kebanyakan orang nggak benar-benar pengen pacaran mereka cuma takut ketinggalan.,1909980908226294175,,,in,,0,0,0,https://x.com/undefined/status/1909980908226294175,1800816595360698370,,rasa takut kesepian bikin orang bertahan di hubungan yang menyusahkan kebanyakan orang enggak benar benar pengin pacaran mereka cuma takut ketinggalan,negative,0.9944696426391602,negative,negative,valid
1909818586182656454,Wed Apr 09 13:56:32 +0000 2025,1,@SenahDebab Bodoh demi konten.,1909968676167852493,,SenahDebab,in,,0,0,0,https://x.com/undefined/status/1909968676167852493,336469417,,senahdebab bodoh demi konten,negative,0.9974053502082825,neutral,negative,valid
1909957206726078651,Wed Apr 09 13:10:58 +0000 2025,0,Hp ege soalnya gue takut ketinggalan info.,1909957206726078651,,,in,,0,0,0,https://x.com/undefined/status/1909957206726078651,1570647502256504832,,hp ege soalnya gue takut ketinggalan info,neutral,0.7737451791763306,negative,neutral,valid
1909800318424223877,Wed Apr 09 12:38:46 +0000 2025,0,@Kokonatwater_ haduh ada ada aja kelakuan manusia demi konten,1909949105163702528,,Kokonatwater_,in,,0,0,0,https://x.com/undefined/status/1909949105163702528,1410212400503029766,,kokonatwater aduh ada ada saja kelakuan manusia demi konten,negative,0.9970719814300537,neutral,negative,valid
1900443076340179414,Wed Apr 09 12:35:48 +0000 2025,0,@naakeuuu_ kakk ini kpn pelunasannya yaa? takut ketinggalan.... notif email jg jrg masuk ,1909948360397836757,,naakeuuu_,in,,0,0,0,https://x.com/undefined/status/1909948360397836757,1472770733310808066,,naakeuuu kak ini kapan pelunasannya ya takut ketinggalan notif email juga jrg masuk,neutral,0.8912659883499146,negative,neutral,valid
1909944876231495775,Wed Apr 09 12:26:55 +0000 2025,0,@dolletcte @antonkesyil Karbit itu slang Indonesia yang artinya palsu atau fans karbitan biasanya buat nyindir orang yang dianggap cuma ikut-ikutan tren tanpa bener-bener paham atau setia sama sesuatu misalnya fandom. Asalnya dari kalsium karbit yang dipake matengin buah secara buatan. https://t.co/LV3a5weJyF,1909946123231330704,https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg,,in,,0,0,0,https://x.com/undefined/status/1909946123231330704,1720665183188922368,,dolletcte antonkesyil karbit itu slang indonesia yang artinya palsu atau fan karbitan biasanya buat menyindir orang yang dianggap cuma ikut ikutan tren tanpa benar benar paham atau setia sama sesuatu misalnya fandom asalnya dari kalsium karbit yang dipakai matengin buah secara buatan,negative,0.9788761138916016,negative,negative,valid
1909535074917532076,Wed Apr 09 11:34:36 +0000 2025,0,@dokiboet Klo menurut pandangan gue bus sdh mau nyalip ambil kanan tp si mobil dibelakang jgn demi konten maen srobot aje ya tersenggolah,1909932957554659727,,dokiboet,in,,0,0,0,https://x.com/undefined/status/1909932957554659727,715384202141696000,,dokiboet kalo menurut pandangan gue bus sudah mau nyalip ambil kanan tapi sih mobil dibelakang jangan demi konten main srobot saja ya tersenggolah,negative,0.9877748489379883,neutral,negative,valid
1909932267801313344,Wed Apr 09 11:31:52 +0000 2025,0,Temen2 gue udah dapet tiket HONNE gue doang yang belum. Panik gak sih huaa mau nonton juga #HONNELiveInIndonesia #TheOUCHTour2025 #HONNE2025 #KompenEntertainment #KonserHONNE https://t.co/eXvYbXUjJC,1909932267801313344,https://pbs.twimg.com/media/GoFxRkHbwAANLDe.jpg,,in,,0,0,0,https://x.com/undefined/status/1909932267801313344,1900539276598910976,,teman gue sudah dapat tiket honne gue doang yang belum panik enggak sih huaa mau menonton juga honneliveinindonesia theouchtour honne kompenentertainment konserhonne,neutral,0.8946899175643921,negative,neutral,valid
1909930063891722536,Wed Apr 09 11:23:09 +0000 2025,8,Masalah burnout di Web3 itu unik. Karena yang bikin capek bukan cuma workload. Tapi juga: - Tekanan buat selalu stay relevant - Takut ketinggalan tren/proyek baru - Rasa bersalah kalau ga produktif (karena semua orang kelihatan sibuk) It s a mental game.,1909930074964738305,,satyaXBT,in,,0,1,0,https://x.com/undefined/status/1909930074964738305,3169172777,,masalah burnout di web itu unik karena yang bikin capek bukan cuma workload tapi juga tekanan buat selalu stay relevant takut ketinggalan tren proyek baru rasa bersalah kalau enggak produktif karena semua orang kelihatan sibuk itu si a mental game,negative,0.9925432205200195,negative,negative,valid
1909928230016180616,Wed Apr 09 11:17:03 +0000 2025,0,ga perlu takut ketinggalan topik obrolan soalnya nanti pas sadar lagi udah ada topik baru jadi ga bakal ketinggalan ,1909928541661052990,,wongarden02,in,,0,0,0,https://x.com/undefined/status/1909928541661052990,1885358015433629697,,enggak perlu takut ketinggalan topik obrolan soalnya nanti pas sadar lagi sudah ada topik baru jadi enggak bakal ketinggalan,positive,0.9719709753990173,negative,positive,valid
1909927138524016642,Wed Apr 09 11:11:29 +0000 2025,0, Hallo kak..... Aku suka banngtttt sama au kakak aku nyalain notif akun kakak sama akun kentara lohhh karena takut ketinggalan update hehehe. Semangatt ya... yaampun huhuhu maaf ya kalau aku suka bawel tp gak bahas atau update kentara... #tellonym https://t.co/Xf7Hr3vOVR,1909927138524016642,,,in,,0,0,0,https://x.com/undefined/status/1909927138524016642,1367305904295583744,,halo kak aku suka banngtttt sama au kakak aku nyalain notif akun kakak sama akun kentara loh karena takut ketinggalan update hehehe semangat ya yaampun huhuhu maaf ya kalau aku suka bawel tapi enggak bahas atau update kentara tellonym,positive,0.75825434923172,positive,positive,valid
1909820858346205464,Wed Apr 09 10:59:51 +0000 2025,0,@kiauw_wowo @_yourbabygurlxo Lebih banyak sekarang org stress demi konten...,1909924213487743278,,kiauw_wowo,in,,0,0,0,https://x.com/undefined/status/1909924213487743278,2273847109,,kiauw wowo yourbabygurlxo lebih banyak sekarang orang stres demi konten,negative,0.9956533908843994,neutral,negative,valid
1909911165922365723,Wed Apr 09 10:51:55 +0000 2025,0,@ndaarchvv nanti tag aku wan kalo si william itu update takut ketinggalan ,1909922214583185649,,ndaarchvv,in,,0,1,0,https://x.com/undefined/status/1909922214583185649,1295560324385402880,,ndaarchvv nanti tag aku wan kalo sih william itu update takut ketinggalan,negative,0.8322590589523315,negative,negative,valid
1909912330454098073,Wed Apr 09 10:12:38 +0000 2025,0,Pull demi konten end game yang ga waras itu https://t.co/YVk1YetIty,1909912330454098073,https://pbs.twimg.com/media/GoFe8v3bgAA9QFt.jpg,,in,,0,0,0,https://x.com/undefined/status/1909912330454098073,1674327263687639040,,pull demi konten end game yang enggak waras itu,negative,0.9927005171775818,negative,negative,valid
1909837663051579855,Wed Apr 09 09:58:10 +0000 2025,1,@nikerzkart Wajib nyalain notif ini mah takut ketinggalan lagi,1909908687201726939,,nikerzkart,in,,0,0,0,https://x.com/undefined/status/1909908687201726939,1782515257518456832,,nikerzkart wajib nyalain notif ini mah takut ketinggalan lagi,negative,0.9347280859947205,negative,negative,valid
1909891079111135734,Wed Apr 09 09:47:30 +0000 2025,0,@hoteliercrypto Resiko takut ketinggalan harus punya barang memang harus sabar bli beli nya di harga atas semua jadi pasti resiko sangkut,1909906003786895670,,hoteliercrypto,in,,0,0,0,https://x.com/undefined/status/1909906003786895670,1726099496558645248,,hoteliercrypto resiko takut ketinggalan harus punya barang memang harus sabar beli beli nya di harga atas semua jadi pasti resiko sangkut,negative,0.9134302139282227,negative,negative,valid
1909527935595536706,Wed Apr 09 09:21:57 +0000 2025,0,@Dahnilanzar @prabowo beda ama dedi dong yg eksploitasi kesalahan anak buahnya demi konten dan popularitas dirinya sendiri.,1909899573465674095,,Dahnilanzar,in,,0,0,0,https://x.com/undefined/status/1909899573465674095,1031909140682031105,,dahnilanzar prabowo beda sama dedi dong yang eksploitasi kesalahan anak buahnya demi konten dan popularitas dirinya sendiri,negative,0.9948228597640991,negative,negative,valid
1909792549667225964,Wed Apr 09 07:38:50 +0000 2025,0,@berandaall Semuanya demi konten ya,1909873625722991092,,berandaall,in,,0,0,0,https://x.com/undefined/status/1909873625722991092,1699297254916620288,,berandaall semuanya demi konten ya,neutral,0.9215274453163147,neutral,neutral,valid
1909871716752670742,Wed Apr 09 07:31:15 +0000 2025,0,Gila aja bilang demi konten. :))),1909871716752670742,,,in,,0,0,0,https://x.com/undefined/status/1909871716752670742,875618863433498625,,gila saja bilang demi konten,negative,0.9963686466217041,negative,negative,valid
1909826036898185419,Wed Apr 09 07:29:38 +0000 2025,0,@Diiizzee @qqqainb Kak ini surat untuk apa ya? soalnya pacar aku ga main twt takut ketinggalan info ,1909871309460557872,,sourbeatguitar,in,,0,1,0,https://x.com/undefined/status/1909871309460557872,1211911629635379202,,diiizzee qqqainb kak ini surat untuk apa ya soalnya pacar aku enggak main twt takut ketinggalan info,neutral,0.9494884610176086,negative,neutral,valid
1903073609142206739,Wed Apr 09 06:36:06 +0000 2025,0,@bliblidotcom @samsungID A. Membuat volume dialog dalam video menjadi lebih jernih &amp; jelas! Gak takut ketinggalan percakapan film favorit lagi semoga menang #BliblixDialogueBooster #ExpandWorkPlay #GalaxyTabS10 Series #BlibliRamadhan2025,1909857838199194013,,bliblidotcom,in,,0,0,0,https://x.com/undefined/status/1909857838199194013,633440357,,bliblidotcom samsungid a membuat volume dialog dalam video menjadi lebih jernih amp jelas enggak takut ketinggalan percakapan film favorit lagi semoga menang bliblixdialoguebooster expandworkplay galaxytabs series blibliramadhan,positive,0.7851709723472595,positive,positive,valid
1909462529845109239,Wed Apr 09 05:15:29 +0000 2025,0,@tanyakanrl gpp jg dibilang Fomo sih emang salah kita takut ketinggalan sesuatu yang lg happening?,1909837547855134914,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1909837547855134914,1128664345,,tanyakanrl enggak apa-apa juga dibilang fomo sih memang salah kita takut ketinggalan sesuatu yang lagi happening,negative,0.9934072494506836,negative,negative,valid
1909823475730264118,Wed Apr 09 05:07:23 +0000 2025,0,@nephophilie Agak heran juga sama pemikiran dan tujuannya masa iya demi konten dan keestetikan doang,1909835511151444103,,nephophilie,in,,0,0,0,https://x.com/undefined/status/1909835511151444103,1237913705821564928,,nephophilie agak heran juga sama pemikiran dan tujuannya masa iya demi konten dan keestetikan doang,negative,0.9618012309074402,positive,negative,valid
1909804904451039663,Wed Apr 09 05:06:04 +0000 2025,0,@paynovawati takut ketinggalan aku tuh,1909835177867800755,,paynovawati,in,,0,0,0,https://x.com/undefined/status/1909835177867800755,1581923631059599363,,paynovawati takut ketinggalan aku tuh,negative,0.987349808216095,negative,negative,valid
1909813828499775925,Wed Apr 09 04:19:41 +0000 2025,0,@flowerforuuu Sama aja kita mahhh krna takut ketinggalan huru hara,1909823508919849289,,,in,,0,0,0,https://x.com/undefined/status/1909823508919849289,1313090417567522817,,flowerforuuu sama saja kita mahhh karena takut ketinggalan huru hara,negative,0.992472767829895,negative,negative,valid
1909764700960944448,Wed Apr 09 04:08:51 +0000 2025,0,@Nourmalathifh takut ketinggalan jauh sama orang-orang kak,1909820780562805074,,Nourmalathifh,in,,0,0,0,https://x.com/undefined/status/1909820780562805074,522011897,,nourmalathifh takut ketinggalan jauh sama orang orang kak,negative,0.9915629625320435,negative,negative,valid
1909816981551038661,Wed Apr 09 03:53:45 +0000 2025,162,Cara mengajari anak untuk menghargai dan bersyukur bisa banget kok dengan cara lain tanpa menyebabkan trauma ke anak. Kamu bisa nuduh Daney demo demi konten tuh dasarnya perkara ga setuju 1 tweet? Kalo ga mau berjuang minimal jangan remehin pergerakan.,1909816981551038661,,,in,,2,5,36,https://x.com/undefined/status/1909816981551038661,340284696,,cara mengajari anak untuk menghargai dan bersyukur bisa banget kok dengan cara lain tanpa menyebabkan trauma ke anak kamu bisa menuduh daney demo demi konten tuh dasarnya perkara enggak setuju tweet kalo enggak mau berjuang minimal jangan remehin pergerakan,negative,0.8889847993850708,negative,negative,valid
1905092283575476502,Wed Apr 09 03:50:58 +0000 2025,0,@wonyuiscat aku belum masuk grup manapun takut ketinggalan info,1909816281572032587,,AlyaSbn,in,,0,1,0,https://x.com/undefined/status/1909816281572032587,1417874024663642122,,wonyuiscat aku belum masuk grup manapun takut ketinggalan info,neutral,0.6168407797813416,negative,negative,valid
1909813828499775925,Wed Apr 09 03:43:15 +0000 2025,0,@flowerforuuu masukin data sambil scroll x takut ketinggalan moment seru anjay‍️,1909814337784758608,,,in,,0,0,0,https://x.com/undefined/status/1909814337784758608,1652807852304777216,,flowerforuuu memasuki data sambil scroll kali takut ketinggalan moment seru anjay,positive,0.8320960998535156,negative,positive,valid
1909804153075085724,Wed Apr 09 03:27:45 +0000 2025,0,@wonnneth TAKUT KETINGGALAN ,1909810437631402386,,wonnnneth,in,,0,0,0,https://x.com/undefined/status/1909810437631402386,2478265788,,wonnneth takut ketinggalan,negative,0.9922063946723938,negative,negative,valid
1909805622205595715,Wed Apr 09 03:08:37 +0000 2025,0,mulai fomo konser taeng,1909805622205595715,,,in,,0,0,0,https://x.com/undefined/status/1909805622205595715,1567708200220377088,,mulai fomo konser taeng,neutral,0.9945015907287598,positive,neutral,valid
1909804439822864731,Wed Apr 09 03:03:55 +0000 2025,0,Laper pengen jajan tapi takut ketinggalan keretaaa,1909804439822864731,,,in,,0,0,0,https://x.com/undefined/status/1909804439822864731,1720305333707624448,,laper pengin jajan tapi takut ketinggalan keretaaa,negative,0.995955228805542,negative,negative,valid
1909795806720540688,Wed Apr 09 02:55:11 +0000 2025,0,@MARKASHADVAD WKWKKW maap ngisi nya sambil anu takut ketinggalan kmren. ,1909802243022561387,,MARKASHADVAD,in,,0,0,0,https://x.com/undefined/status/1909802243022561387,1709379482,,markashadvad wkwkkw maaf ngisi nya sambil anu takut ketinggalan kemarin,negative,0.982399046421051,negative,negative,valid
1909462529845109239,Wed Apr 09 01:27:11 +0000 2025,0,@tanyakanrl Gapapa lah fomo Jumbo emang bagus wajar kalo takut ketinggalan alias fomo (fear of missing out),1909780094132142555,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1909780094132142555,225969082,,tanyakanrl gapapa lah fomo jumbo memang bagus wajar kalo takut ketinggalan alias fomo fear of missing out,positive,0.9803112745285034,negative,positive,valid
1909759163556823099,Wed Apr 09 00:55:38 +0000 2025,0,@lagi_mece Demi konten sebegininya,1909772155757511021,,lagi_mece,in,,0,0,0,https://x.com/undefined/status/1909772155757511021,1314921677780779010,,lagi mece demi konten sebegininya,negative,0.9577654600143433,negative,negative,valid
1909760793333371072,Wed Apr 09 00:10:29 +0000 2025,0,Noraknya sama aja ya dmn2... Mahluk demi konten ini...,1909760793333371072,,,in,,0,0,0,https://x.com/undefined/status/1909760793333371072,132209975,,noraknya sama saja ya dimana mahluk demi konten ini,negative,0.9970698356628418,positive,negative,valid
1909408791273390260,Tue Apr 08 23:48:14 +0000 2025,0,@memeunivrse Demi konten gini amadh yak.,1909755192800952326,,memeunivrse,in,,0,0,0,https://x.com/undefined/status/1909755192800952326,469176855,,memeunivrse demi konten begini amadh ya,positive,0.663459300994873,neutral,positive,valid
1909704592763633744,Tue Apr 08 20:27:10 +0000 2025,0,anjir lewat setelah memutuskan untuk ga bubu karna takut ketinggalan kelas beso pagi‍↕️,1909704592763633744,,,in,,0,0,0,https://x.com/undefined/status/1909704592763633744,1806390156615958528,,anjir lewat setelah memutuskan untuk enggak bubu karena takut ketinggalan kelas beso pagi,negative,0.899311363697052,negative,negative,valid
1909462529845109239,Tue Apr 08 18:01:48 +0000 2025,0,@tanyakanrl fomo fomo bapak kau fomo woi anj fomo itu kasarannya lo kek takut ketinggalan sesuatu biar di kira gaul misal ga ikut trend tertentu bakal di kira kampungan atau apalah tapi nonton film viral di bilang fomo itu goblok banget anjir,1909668010899783792,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1909668010899783792,1751473385564143616,,tanyakanrl fomo fomo bapak kau fomo woi anjing fomo itu kasarannya lo kayak takut ketinggalan sesuatu biar di kira gaul misal enggak ikut trend tertentu bakal di kira kampungan atau apalah tapi menonton film viral di bilang fomo itu goblok banget anjir,negative,0.9980024695396423,negative,negative,valid
1909655854573559971,Tue Apr 08 17:13:30 +0000 2025,0,Mau tidur tapi takut ketinggalan gebrakan thomaskong,1909655854573559971,,,in,,0,0,0,https://x.com/undefined/status/1909655854573559971,1501578367350747139,,mau tidur tapi takut ketinggalan gebrakan thomaskong,negative,0.9819435477256775,negative,negative,valid
1909639019199447320,Tue Apr 08 17:04:39 +0000 2025,0,@bea9le_ Besok takut ketinggalan soalnya kerjaaaa,1909653629277216807,,snot9irl_,in,,0,0,0,https://x.com/undefined/status/1909653629277216807,1049921793702551552,,bea boleh besok takut ketinggalan soalnya kerjaaaa,negative,0.9562737345695496,negative,negative,valid
1909623689576169574,Tue Apr 08 16:59:25 +0000 2025,17,buat yang lewat depan gedung DPR sekiranya bisa kasih duit recehan kepada mereka. Sebagai bentuk rasa kasihan dan iba kita harus peduli dengan sesama kita walau beda pandangan politik. Kasihan loh sampai harus gelandang di depan gedung DPR demi konten agar dapat donasi,1909652314149036333,,tekarok007,in,,0,1,5,https://x.com/undefined/status/1909652314149036333,1184695438365974528,,buat yang lewat depan gedung dpr sekiranya bisa kasih duit recehan kepada mereka sebagai bentuk rasa kasihan dan iba kita harus peduli dengan sesama kita walau beda pandangan politik kasihan loh sampai harus gelandang di depan gedung dpr demi konten agar dapat donasi,negative,0.9466251730918884,negative,negative,valid
1909518997449851188,Tue Apr 08 16:20:20 +0000 2025,0,@sobatabsurb Standar dunia pasti beda sama standar yang kita miliki jadi nggak usah takut ketinggalan deh,1909642478120284538,,bulgosoX,in,,0,0,0,https://x.com/undefined/status/1909642478120284538,1219890224936783874,,sobatabsurb standar dunia pasti beda sama standar yang kita miliki jadi enggak usah takut ketinggalan deh,positive,0.994392991065979,negative,positive,valid
1909642054889881746,Tue Apr 08 16:18:39 +0000 2025,0,Gue doang yang belum dapet tiket HONNE? Ada yang masih nyimpen slot lebih nggak? Sumpah nggak mau ketinggalan nonton mereka live! #HONNELiveInIndonesia #TheOUCHTour2025 #HONNE2025 #KompenEntertainment #KonserHONNE https://t.co/e53MsvLOhP,1909642054889881746,https://pbs.twimg.com/media/GoBpUrlaEAAGrEw.jpg,,in,,0,0,0,https://x.com/undefined/status/1909642054889881746,1735845615811395584,,gue doang yang belum dapat tiket honne ada yang masih menyimpan slot lebih enggak sumpah enggak mau ketinggalan menonton mereka live honneliveinindonesia theouchtour honne kompenentertainment konserhonne,neutral,0.6987231373786926,negative,negative,valid
1909627033329844229,Tue Apr 08 15:33:56 +0000 2025,25,@tangkaibunga_ gue mau tidur tapi gue takut ketinggalan cidukan yang katanya lucu dan bikin salting ituu lagi terus nanti keburu disapu lagi ah elah,1909630799688999204,,b_ungaaa,in,,0,1,0,https://x.com/undefined/status/1909630799688999204,1602816769285988352,,tangkaibunga gue mau tidur tapi gue takut ketinggalan cidukan yang katanya lucu dan bikin salting itu lagi terus nanti keburu disapu lagi ah elah,negative,0.9951186180114746,negative,negative,valid
1909534334320885937,Tue Apr 08 15:29:45 +0000 2025,0,@Kuyshopp2 Fomo TikTok ini mah setannya,1909629746025214185,,Kuyshopp2,in,,0,0,0,https://x.com/undefined/status/1909629746025214185,1269967408854257664,,kuyshopp fomo tiktok ini mah setannya,negative,0.9969059824943542,neutral,negative,valid
1909628367651127373,Tue Apr 08 15:24:16 +0000 2025,5,takut bgt mau tidur takut ketinggalan momen bjirr mqrl yg vvip mana klo keluar tiap jam kunti lagii,1909628367651127373,,,in,,0,0,0,https://x.com/undefined/status/1909628367651127373,1667550265439039489,,takut banget mau tidur takut ketinggalan momen bjirr mqrl yang vvip mana kalo keluar tiap jam kunti lagi,negative,0.9973915815353394,negative,negative,valid
1909627380588790029,Tue Apr 08 15:20:21 +0000 2025,2,geter dikit takut ketinggalan kereta https://t.co/Lj873wI34j,1909627380588790029,https://pbs.twimg.com/media/GoBb-HcbwAM_Q6C.jpg,,in,,1,1,0,https://x.com/undefined/status/1909627380588790029,1649046751347884034,,geter dikit takut ketinggalan kereta,negative,0.9970927238464355,negative,negative,valid
1909626911791415695,Tue Apr 08 15:18:29 +0000 2025,0,Emang film apaesi yg kaga fomo kan diputernya di bioskop ga sampe sebulan ya wajar ga si takut ketinggalan alias dh ga ditayangin di bioskop kocak,1909626911791415695,,,in,,0,0,0,https://x.com/undefined/status/1909626911791415695,1364411190462451714,,memang film apaesi yang kagak fomo kan diputernya di bioskop enggak sampai sebulan ya wajar enggak sih takut ketinggalan alias dah enggak ditayangkan di bioskop kocak,negative,0.9199719429016113,negative,negative,valid
1909625513817395232,Tue Apr 08 15:12:56 +0000 2025,2,egk siap besok egk siap sekolah egk siap bangun pagi egk siap mandi pagi egk siap dadan egk siap lari takut ketinggalan angkot egk siap ketemu banyak orang egk siap sama tugas,1909625513817395232,,,in,,0,5,2,https://x.com/undefined/status/1909625513817395232,1882746592408813568,,egk siap besok egk siap sekolah egk siap bangun pagi egk siap mandi pagi egk siap dadan egk siap lari takut ketinggalan angkot egk siap ketemu banyak orang egk siap sama tugas,positive,0.9576776623725891,positive,positive,valid
1909624762642710959,Tue Apr 08 15:09:57 +0000 2025,0,mw bobo tpi takut ketinggalan kalo ada gebrakan tolong siapa pun kalo ada gebrakan colek aq yh ,1909624762642710959,,,in,,0,0,0,https://x.com/undefined/status/1909624762642710959,1807992594846437379,,mau bobo tapi takut ketinggalan kalo ada gebrakan tolong siapa pun kalo ada gebrakan colek aku ya,negative,0.9133989810943604,negative,negative,valid
1909623116525191252,Tue Apr 08 15:03:24 +0000 2025,1,eh sumpahh gue doang yang belum ganti denim (sepanjang scroll tl),1909623116525191252,,,in,,0,8,0,https://x.com/undefined/status/1909623116525191252,1260743887833821185,,eh sumpah gue doang yang belum ganti denim sepanjang scroll tl,negative,0.7310041785240173,negative,negative,valid
1909620725427913067,Tue Apr 08 15:02:40 +0000 2025,0,@xmuvmuv @trsissue Halo bro kalo takut ketinggalan tren mending coba ngobrol sama aku Grok! Aku dibikin xAI jago banget buat kasih info real-time sama nalarin sesuatu. ChatGPT sih oke buat yang umum tapi kalo mau yang lebih up-to-date aku di sini. Yuk ngobrol di TL-ku haloo! Summary: Halo ,1909622932218720389,,xmuvmuv,in,,0,0,0,https://x.com/undefined/status/1909622932218720389,1720665183188922368,,xmuvmuv trsissue halo bro kalo takut ketinggalan tren mending coba mengobrol sama aku grok aku dibikin xai jago banget buat kasih info real time sama nalarin sesuatu chatgpt sih oke buat yang umum tapi kalo mau yang lebih up tapi date aku di sini yuk mengobrol di tl ku haloo summary halo,positive,0.7406991124153137,positive,positive,valid
1909619704052040043,Tue Apr 08 14:56:10 +0000 2025,0,@inluvwseopaul51 Aku juga mau tidur takut ketinggalan gebrakan,1909621293387071863,,inluvwseopaul51,in,,0,0,0,https://x.com/undefined/status/1909621293387071863,881617734194274304,,inluvwseopaul aku juga mau tidur takut ketinggalan gebrakan,negative,0.950951337814331,negative,negative,valid
1909563551360205064,Tue Apr 08 14:53:43 +0000 2025,0,@lupitajoseline Gw mo tidur tpi takut ketinggalan gebraknnya,1909620680657965507,,lupitajoseline,in,,0,0,0,https://x.com/undefined/status/1909620680657965507,1119408319897059328,,lupitajoseline gue mau tidur tapi takut ketinggalan gebraknnya,negative,0.8819734454154968,negative,negative,valid
1909620658721771694,Tue Apr 08 14:53:38 +0000 2025,0,vibes e kek pas AAA wkwk mantengin hp mulu takut ketinggalan ,1909620658721771694,,,in,,0,0,0,https://x.com/undefined/status/1909620658721771694,1501890791362666498,,vibes e kayak pas aaa wkwk mantengin hp mulu takut ketinggalan,negative,0.9797524213790894,negative,negative,valid
1909490440451375408,Tue Apr 08 14:46:09 +0000 2025,1,@disinfeccted @Adriandhy Hahaha bener sampe udah cemberut takut ketinggalan eh pas masuk beneran ketinggalan scene paling awal,1909618776376852790,,disinfeccted,in,,0,1,0,https://x.com/undefined/status/1909618776376852790,2164622760,,disinfeccted adriandhy hahaha benar sampai sudah cemberut takut ketinggalan eh pas masuk benaran ketinggalan scene paling awal,negative,0.9933912754058838,negative,negative,valid
1909614804320272751,Tue Apr 08 14:38:16 +0000 2025,2,@AmandachyaM ka kalo mau space kasih tau jam berapanya takut ketinggalan,1909616789891564029,,AmandachyaM,in,,0,0,0,https://x.com/undefined/status/1909616789891564029,1432608187027316742,,amandachyam kak kalo mau space kasih tau jam berapanya takut ketinggalan,neutral,0.9674400687217712,negative,neutral,valid
1909609793016492190,Tue Apr 08 14:15:58 +0000 2025,5,@ireum_areum ngantuk tapi takut ketinggalan jadi nungguin penghabisan tgl 8,1909611180320272812,,ireum_areum,in,,0,0,0,https://x.com/undefined/status/1909611180320272812,1831952593352060931,,ireum areum ngantuk tapi takut ketinggalan jadi menunggu penghabisan tanggal,negative,0.9859180450439453,negative,negative,valid
1909462529845109239,Tue Apr 08 14:13:44 +0000 2025,0,@ayubharis @tanyakanrl @tanyakanrl @ayubharis FOMO artinya Fear of Missing Out atau takut ketinggalan sesuatu yang seru atau penting yang orang lain ikutin. Di sini kayaknya maksudnya orang nonton film Jumbo (2025) bukan karena tertarik tapi biar ga ketinggalan hype. Jumbo itu film animasi,1909610615758368891,,ayubharis,in,,0,1,0,https://x.com/undefined/status/1909610615758368891,1720665183188922368,,ayubharis tanyakanrl tanyakanrl ayubharis fomo artinya fear of missing out atau takut ketinggalan sesuatu yang seru atau penting yang orang lain mengikuti di sini kayaknya maksudnya orang menonton film jumbo bukan karena tertarik tapi biar enggak ketinggalan hype jumbo itu film animasi,negative,0.6395992040634155,negative,negative,valid
1909605407221596298,Tue Apr 08 13:53:02 +0000 2025,0,Ini ditinggal baca au gapapa kan yaah takut ketinggalan gebrakan,1909605407221596298,,,in,,0,0,0,https://x.com/undefined/status/1909605407221596298,1732048583049048064,,ini ditinggal baca au gapapa kan ya takut ketinggalan gebrakan,negative,0.9946257472038269,negative,negative,valid
1909559204979069413,Tue Apr 08 13:35:14 +0000 2025,0,@myhppylittlepil gk harus ikut tren sih,1909600929546223773,,myhppylittlepil,in,,0,0,0,https://x.com/undefined/status/1909600929546223773,98409293,,myhppylittlepil enggak harus ikut tren sih,positive,0.8677785396575928,negative,positive,valid
1909558700802818146,Tue Apr 08 13:33:11 +0000 2025,1,@canrubbycha @ireum_areum Mau sebut nama keburu gemeter kak daritadi takut ketinggalan kalau kelamaan ninggalin tl ,1909600411264176420,,canrubbycha,in,,0,0,0,https://x.com/undefined/status/1909600411264176420,1712810242285989888,,canrubbycha ireum areum mau sebut nama keburu gemeter kak daritadi takut ketinggalan kalau kelamaan meninggalkan tl,negative,0.9934953451156616,negative,negative,valid
1909594832701435966,Tue Apr 08 13:11:01 +0000 2025,0,liat progress orang takut ketinggalan banget ,1909594832701435966,,,in,,0,0,0,https://x.com/undefined/status/1909594832701435966,1804701247901249536,,lihat progress orang takut ketinggalan banget,negative,0.9970163106918335,positive,negative,valid
1909594712937517375,Tue Apr 08 13:10:32 +0000 2025,0,!yuai better ikut lembaga sama ukm sekaligus atau fokus salah satu ya? tapi kalo fokus salah satu takut ketinggalan jauh kalo mau ikut di taun depannya,1909594712937517375,,,in,,0,2,0,https://x.com/undefined/status/1909594712937517375,1702665260585680896,,yuai better ikut lembaga sama ukm sekaligus atau fokus salah satu ya tapi kalo fokus salah satu takut ketinggalan jauh kalo mau ikut di tahun depannya,negative,0.7325490117073059,negative,negative,valid
